order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,product_category_name_english,product_name_lenght,product_description_lenght,customer_unique_id,customer_city,customer_state,seller_city,seller_state
da9e49f2e3064ed64f05c5f9e32ec773,5f932996c6408714b55c073f7fd7fb69,delivered,2018-01-28 20:46:50,2018-02-05 17:43:12,2018-02-14 00:00:00,1,2a4d7470cdcf5e02f7ad83e56971bb80,e067ad2c1c0b48758eb1b5228bcf7a68,157.9,27.21,1,credit_card,2,185.11,1661d2c08f44fbb121c58a9fb92e053d,4,untitled,no comment,2018-02-06 00:00:00,2018-02-07 16:20:02,pet_shop,60.0,770.0,02c2adcfacd7ead855d2497e0d8eecae,sao paulo,SP,santos,SP
90022e1fc840350d2f9350866969521f,70c2ec64eed5c085a23f42d19fab19b2,delivered,2018-07-27 10:11:30,2018-08-01 21:48:43,2018-08-10 00:00:00,1,d368d485a71290394dddb034555b8eff,cd6efc47efaabf134f8bdb654e10b4f1,139.9,16.08,1,credit_card,1,155.98,fcb79fa1b9b4b91c6001ceec423dc0ef,5,untitled,no comment,2018-08-02 00:00:00,2018-08-03 09:55:16,fashion_bags_accessories,55.0,634.0,16c549662b5f19ceb7590ded8264165d,sao paulo,SP,rio de janeiro,RJ
a07d031ec2c5fdaba3a363a4f5a98350,9d81175f83b45c6a446a8d3dfedd1a25,delivered,2017-04-17 22:24:49,2017-04-27 11:40:07,2017-05-17 00:00:00,1,5377c9bcdd1b59acf85881d95184f57e,a0415d9b25ede3c4b1e477e9916ffc03,169.9,15.36,1,credit_card,3,185.26,cb33d2194c0bc6c3d2e7c4f0bc84e39a,5,untitled,Gostei muito,2017-04-28 00:00:00,2017-04-30 12:18:13,watches_gifts,36.0,533.0,0245997602d4ec43390590e43dfd39d9,guarulhos,SP,nova iguacu,RJ
6c06e4f4212e106eaa318b8330944588,0eb95372a58d93d987ae574866f866c8,delivered,2018-01-01 22:30:08,2018-01-05 16:36:07,2018-01-24 00:00:00,1,7a10781637204d8d10485c71a6108a2e,4869f7a5dfa277a7dca6462dcf3b52b2,219.9,14.56,1,credit_card,4,234.46,576f8ea96ef7ebec3a38431b214adfc2,5,untitled,"Entrega super rápida. O pagamento foi confirmado no período da noite e logo pela manhã já haviam encaminhado aos correios. Parabéns pela agilidade! Quanto ao produto, é exatamente o que esperava!",2018-01-06 00:00:00,2018-01-08 13:27:50,watches_gifts,42.0,236.0,6b16013d555315b2a32a7432815d37da,matao,SP,guariba,SP
41af94fc8bd7a1531543b0268314696f,425b47dea2a00770e103fca1c9b755bd,delivered,2018-05-19 16:23:57,2018-06-05 14:58:34,2018-06-19 00:00:00,1,71eb412501d048544056785e00b1889a,b4f8921fcc4ff77b66bea6dda43dcd51,999.98,124.89,1,credit_card,6,1124.87,fe00a05862307664e65dabdc8b894f5c,5,untitled,"O tapete veio todo dobrado, então ficou amassado e com vincos profundos . Espero que ele fique liso e sem rugas na medida que fique no chão ! ",2018-06-06 00:00:00,2018-06-07 01:36:00,bed_bath_table,50.0,310.0,7f9bfee0390154778b2d2c4f06b50c14,rio claro,SP,caxias do sul,RS
dc43d5f57ffe55850a557219c8fb0908,481cbc746dfc704f82c29b414d698c6e,delivered,2018-03-03 12:28:17,2018-03-21 22:56:45,2018-03-21 00:00:00,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,53.9,13.4,1,boleto,1,67.3,b9fb4e3dea2aaabdf9df41560b5aaab2,5,untitled,no comment,2018-03-22 00:00:00,2018-03-23 13:02:58,garden_tools,56.0,348.0,407aae22e9afdd8f5d7071d81c16e705,campinas,SP,sao jose do rio preto,SP
5e42dba4fd3b3526ec2c4cc5352caa8e,fcafa6617e67c41f4c443543c44ffc35,delivered,2017-04-24 20:59:15,2017-05-05 11:29:02,2017-05-11 00:00:00,1,c5038055690911ed8e218cceb07acdf8,f8db351d8c4c4c22c6835c19a46f01b0,405.9,18.99,1,credit_card,4,424.89,762066f5ed94860185634bea31d06632,5,untitled,no comment,2017-05-06 00:00:00,2017-05-09 12:57:35,sports_leisure,59.0,995.0,dd8d6412f348821c9a9cb8f8cded4e54,pederneiras,SP,salto,SP
e0ba857017cfa40b224928b7534b6298,ad396c3affc7d4d16f45dd6d39137080,delivered,2018-04-09 16:57:00,2018-04-25 20:03:57,2018-05-14 00:00:00,1,aef978b83a4d0a2b9bffcd8444b681bd,054694fa03fe82cec4b7551487331d74,597.0,39.31,1,boleto,1,636.31,a68851bf67f9d284a5c05f6fc4001e23,5,untitled,no comment,2018-04-26 00:00:00,2018-04-27 12:30:41,small_appliances,60.0,2219.0,444fc60bc5ba8cf076c37503c9a7319e,santa cruz do sul,RS,itajobi,SP
1954fde9d62c76532499182aa37e268d,95926d52021d78391f807460a5ba3d33,delivered,2017-08-21 05:00:09,2017-08-31 22:32:18,2017-09-13 00:00:00,1,fe06d596708c590bf178cdb82aa7d48d,6d66611d7c44cc30ce351abc49a68421,39.9,15.11,1,credit_card,1,55.01,3410ce4f391bf98779ea8b2edac894de,5,untitled,no comment,2017-09-01 00:00:00,2017-09-04 19:55:48,musical_instruments,64.0,569.0,539cd2b2615a3ce2a67b2d55eced8311,sao goncalo,RJ,sao paulo,SP
d651bd9a58b10af4a1a7fe2873ef8058,d6148957a1cd01ebafb44c1f9a5ef949,delivered,2017-11-25 23:17:35,2017-11-29 21:55:00,2017-12-21 00:00:00,1,ee278da6df2f0ca2905e9e38da106ba6,c3cfdc648177fdbbbb35635a37472c53,255.0,22.63,1,credit_card,3,277.63,940e61649589078c23f7e69e9db3dca6,4,untitled,no comment,2017-11-30 00:00:00,2017-12-01 19:42:25,sports_leisure,46.0,982.0,e1a821d8a0ad5e951bf0e47464dd1f9e,sao paulo,SP,curitiba,PR
e58f710ed41fb682576f68826c0589b9,fb9efbf986947049d3a3ffcc70708be3,delivered,2017-05-29 20:57:56,2017-06-16 14:35:32,2017-06-28 00:00:00,1,55aa465efc1629771ef1f96d3b9784ab,8f2b51a30523cdecddc2f179f351c7d6,69.9,14.24,1,credit_card,3,84.14,fbef1e604fa9af79e98bac7edf746b13,3,untitled,no comment,2017-06-17 00:00:00,2017-06-18 01:56:04,auto,42.0,265.0,28cb4a455042c8a6ace6790c108b23ef,sao jose dos pinhais,PR,sao paulo,SP
31dd19623d916b1848334732b797d5f5,55e7cfd6e28d2fbfbf01477c1d6171e2,processing,2017-06-25 17:50:06,,2017-07-18 00:00:00,2,986700c98805af229ab7ad51b95fa356,a0e19590a0923cdd0614ea9427713ced,36.9,20.84,1,credit_card,10,346.44,5a0b05898dc89f3947c75f5f1b8f57b8,1,untitled,no comment,2017-07-20 00:00:00,2017-07-20 13:30:47,art,55.0,275.0,034917dc638e05834a69e3c5417fd57d,itanhaem,SP,sao jose dos pinhais,PR
f91a6274f42705db22d06ba516968a56,63bfda6ad1450c0a87a17ce91d252d76,delivered,2018-06-07 13:58:13,2018-06-13 20:08:45,2018-07-03 00:00:00,1,16d47089f9bc7f16de16cc4bd3b9dd49,1835b56ce799e6a4dc4eddc053f04066,41.99,12.79,1,credit_card,8,109.56,25acd7e35e5843d05e23e0e926f5a134,1,untitled,Comprei 2 saias e enviaram 1.,2018-06-14 00:00:00,2018-06-15 12:59:45,bed_bath_table,54.0,427.0,2b158071640f8f829f120880eea7e8f2,jundiai,SP,ibitinga,SP
39fc0202a3b70b2619a6f3e579beedeb,32c8f809c0e126b86603a26be33d683c,delivered,2017-11-27 17:56:22,2017-12-04 22:52:05,2017-12-11 00:00:00,1,8f8cb7e4a7f16d339f87f8aa2711a003,850f4f8af5ea87287ac68de36e29107f,79.9,9.37,1,credit_card,2,89.27,e444e0b419847d15938ba95c97ef6da7,5,untitled,no comment,2017-12-05 00:00:00,2017-12-06 14:04:02,toys,36.0,529.0,fc452f7f2a2ca80cd6304917ab32f9bb,carapicuiba,SP,sao paulo,SP
f6895b0153f18f01777a2eeed02145a2,ea7975ff36d7ea01dfb03717bb3b0350,delivered,2017-05-31 16:23:27,2017-06-09 14:12:48,2017-06-23 00:00:00,1,42a2c92a0979a949ca4ea89ec5c7b934,813348c996469b40f2e028d5429d3495,59.9,17.67,1,credit_card,2,77.57,fcb2a81a60c321fcafa9f30614c5edf1,5,untitled,otimo,2017-06-10 00:00:00,2017-06-14 23:40:30,housewares,41.0,799.0,ea0888c0223d89a787c06ecc74633156,nova friburgo,RJ,jundiai,SP
489f4aa5c9356b6e5b7882bd7a6d6379,48714233f2b7355320ec3bbdfda8264f,delivered,2017-05-27 21:17:02,2017-06-01 13:10:05,2017-06-22 00:00:00,1,0e8e65e0044a4d888d422517f545ba2e,f00e21b1e91a79653163b7fd8f293ff1,159.9,14.14,1,credit_card,5,174.04,277b413732fc52ddb56aa7a1d7f27d26,5,untitled,no comment,2017-06-02 00:00:00,2017-06-05 22:34:32,toys,41.0,177.0,9642e3a3287af4d3afc3aa04e95cc0c7,tres pontas,MG,andradas,SP
2c5f8c98e00740a16ca31cb18a7c8723,3d84d671e73474dd02e94ba1ac6501d3,delivered,2017-03-25 01:26:51,2017-03-31 16:03:29,2017-04-13 00:00:00,1,529deff9c151e0db37c88a43952868bb,f45122a9ab94eb4f3f8953578bc0c560,245.99,16.83,1,boleto,1,262.82,72dd5766593fd20aa460b94cf6f6485c,4,untitled,no comment,2017-04-01 00:00:00,2017-04-04 02:08:22,small_appliances,54.0,565.0,0532802259922375b79e84a63321ed5f,santa rosa de viterbo,SP,piracicaba,SP
ba207c0bbc57d7da1d6ef7ebc895fec4,f96fcb934eb3b01321a00d5a271215cd,delivered,2018-06-14 07:49:19,2018-06-25 19:08:40,2018-07-17 00:00:00,1,66fb81c8c95a92236d7858a4303dc0a4,4e922959ae960d389249c378d1c939f5,149.0,19.14,1,credit_card,8,168.14,8471ae8ca269a22195387af8742febbe,4,Recomendável,É um bom fornecedor. Nada a reclamar.,2018-06-26 00:00:00,2018-06-28 20:06:15,musical_instruments,53.0,638.0,76bae8e81eac76807bc745dfc702e009,jaragua do sul,SC,jacarei,SP
b8a0ea35d4a5efa22c003976eb138ebc,bb0b336b64ce8d27877043e5f9477e67,delivered,2018-08-06 14:10:47,2018-08-08 13:59:33,2018-08-09 00:00:00,1,a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,78.0,7.81,1,boleto,1,85.81,53b6d6e52e0ac20ccf639f75f75961be,5,untitled,no comment,2018-08-09 00:00:00,2018-08-09 17:14:48,watches_gifts,59.0,319.0,63a5d1be2682f35c9a9ae974dc9a293f,sao paulo,SP,sao paulo,SP
322b584bcce9a2ecb8d00ca5de3ac302,db55a81f2e96b91b662e38feab7f3f7c,delivered,2017-12-11 18:46:32,2017-12-29 05:33:19,2018-01-15 00:00:00,1,5c551c8375040d684180cc1a549f7714,96493fab2fbb13a14d0c0e8772eef5c3,389.0,20.29,1,credit_card,10,409.29,7668f40cad6b1ad14cabcb9b12f55218,5,untitled,Bom dia a entrega rápida e produto excelente.,2017-12-30 00:00:00,2017-12-30 11:11:49,computers_accessories,38.0,492.0,ab341ba2b1625e9a554bcaca4aea5bac,denise,MT,sao paulo,SP
79cbf24eda50c6fe5c1395974d913d53,080e89b9e2316da22eefc7b7146978ef,delivered,2018-04-27 12:13:44,2018-05-07 13:22:00,2018-05-21 00:00:00,1,00878d953636afec00d3e85d55a12e7f,955fee9216a65b617aa5c0531780ce60,100.0,26.78,1,credit_card,5,126.78,5668c7768bb6107a71400e9eb9625f01,5,untitled,no comment,2018-05-08 00:00:00,2018-05-10 23:11:15,health_beauty,59.0,1631.0,9387a3940cc2d07a9ec8b85d82fad721,itajai,SC,sao paulo,SP
65a7c3111cd734466eb706d544e6fae4,94dc5118a4bda894002d294ee615a4e3,delivered,2017-03-23 17:36:38,2017-05-18 12:24:25,2017-06-28 00:00:00,2,95d4404184aa5ce72e590362cc471d62,41b39e28db005d9731d9d485a83b4c38,64.9,11.06,1,credit_card,4,227.88,5838c49fd962972e88dc77bfbd4759fc,5,untitled,no comment,2017-05-19 00:00:00,2017-05-21 21:23:14,bed_bath_table,52.0,297.0,628ae8584a1c192e60498fb6983bfd9d,santo andre,SP,santo andre,SP
9d34d5659dfa39b38d29bfcf0c85ead9,dd32ce6c2b55f4746c288375a89ce176,delivered,2017-01-26 22:23:15,2017-02-08 16:47:45,2017-03-02 00:00:00,1,ae7893ab2f9eec6630b5098e6362adc2,41b39e28db005d9731d9d485a83b4c38,13.8,10.96,1,credit_card,1,49.52,1767f5fd06f582f0f4b4f0fb9d8a07e9,4,untitled,"A única coisa que achei desnecessária é que comprei duas toucas e elas vieram em duas embalagens, com entregas em dias diferentes. ",2017-02-10 00:00:00,2017-02-10 20:53:26,baby,27.0,92.0,26637eea80412340159f0d7d9bac0d77,campinas,SP,santo andre,SP
c1f89369bd3cbb73632fdaa0ccaea081,231d0b9437092e86792cd80a5f1cc679,delivered,2018-04-02 18:46:22,2018-04-07 01:32:50,2018-04-12 00:00:00,1,4724ffa427f315c485e39b02e21859b2,955fee9216a65b617aa5c0531780ce60,12.0,7.39,1,credit_card,1,19.39,44b9a5e7c1017b0432c0d59ed97d1784,5,untitled,no comment,2018-04-07 00:00:00,2018-04-07 23:09:30,health_beauty,52.0,1059.0,ae78ade889beda3d322c106406f1a2e2,sao paulo,SP,sao paulo,SP
92332bfe0b5269414ff8497677a10d5f,3c38c986290171c64d66277d6fbb6be4,delivered,2018-03-03 20:44:13,2018-04-02 19:21:39,2018-03-29 00:00:00,1,67b10b3b7931ff8a983d42650dbc3bc5,4e922959ae960d389249c378d1c939f5,98.0,16.45,1,credit_card,1,114.45,7bff121efdd65eafdd0c0f2871a2baa0,1,untitled,Demorando demais para entregar....,2018-03-31 00:00:00,2018-03-31 23:22:02,computers_accessories,57.0,2574.0,70fa87c54218cd99def86e0bb5a80ef0,andradas,MG,jacarei,SP
